genome_ID	strain_taxid	species_taxid	organism_name	id
GCF_024734075.1_ASM2473407v1	2665643	2665643	Gordonia mangrovi	/path/to/GCF_024734075.1_ASM2473407v1_genomic.fna
GCF_016406125.1_ASM1640612v1	2665646	2665646	Alicyclobacillus sp. SO9	/path/to/GCF_016406125.1_ASM1640612v1_genomic.fna
GCF_009671065.1_ASM967106v1	2666100	2666100	Neisseria brasiliensis	/path/to/GCF_009671065.1_ASM967106v1_genomic.fna
GCF_009676825.1_ASM967682v1	2666127	2666127	Bacillus sp. N3536	/path/to/GCF_009676825.1_ASM967682v1_genomic.fna
GCF_902702915.1_DESU86_PRJEB35237_v1	2666132	2666132	Desulfovibrio sp. 86	/path/to/GCF_902702915.1_DESU86_PRJEB35237_v1_genomic.fna
GCF_013315815.1_ASM1331581v1	2666138.1	2666138	Caproicibacterium lactatifermentans	/path/to/GCF_013315815.1_ASM1331581v1_genomic.fna
GCF_013340725.1_ASM1334072v1	2666138.2	2666138	Caproicibacterium lactatifermentans	/path/to/GCF_013340725.1_ASM1334072v1_genomic.fna
GCF_014250155.1_ASM1425015v1	2666139	2666139	Aminobacter sp. MDW-2	/path/to/GCF_014250155.1_ASM1425015v1_genomic.fna
GCF_021560075.1_ASM2156007v1	2666183.1	2666183	Pseudomonas juntendi	/path/to/GCF_021560075.1_ASM2156007v1_genomic.fna
GCF_021725455.1_ASM2172545v1	2666183.2	2666183	Pseudomonas juntendi	/path/to/GCF_021725455.1_ASM2172545v1_genomic.fna
GCF_025263645.1_ASM2526364v1	2666183.3	2666183	Pseudomonas juntendi	/path/to/GCF_025263645.1_ASM2526364v1_genomic.fna
GCF_028994055.1_ASM2899405v1	2666183.4	2666183	Pseudomonas juntendi	/path/to/GCF_028994055.1_ASM2899405v1_genomic.fna
GCF_009676705.1_ASM967670v1	2666185	2666185	Spiribacter sp. 2438	/path/to/GCF_009676705.1_ASM967670v1_genomic.fna
GCF_014489415.1_ASM1448941v1	2666332	747548	Cylindrospermopsis curvispora GIHE-G1	/path/to/GCF_014489415.1_ASM1448941v1_genomic.fna
GCF_012848475.1_ASM1284847v1	2668067	2668067	Marinobacterium sp. LSUCC0821	/path/to/GCF_012848475.1_ASM1284847v1_genomic.fna
GCF_019915265.1_ASM1991526v1	2672567	2672567	Bacillus aquiflavi	/path/to/GCF_019915265.1_ASM1991526v1_genomic.fna
GCF_009707365.1_ASM970736v1	2672569	2672569	Microlunatus sp. Gsoil 973	/path/to/GCF_009707365.1_ASM970736v1_genomic.fna
GCF_017357825.1_ASM1735782v1	2672570	2672570	Sulfurimonas aquatica	/path/to/GCF_017357825.1_ASM1735782v1_genomic.fna
GCF_003713065.1_ASM371306v1	2674991	2674991	Cohnella candidum	/path/to/GCF_003713065.1_ASM371306v1_genomic.fna
GCF_026278345.1_ASM2627834v1	2674997	2674997	Tellurirhabdus rosea	/path/to/GCF_026278345.1_ASM2627834v1_genomic.fna
GCF_011398155.1_ASM1139815v1	2675053	2675053	Thiosulfativibrio zosterae	/path/to/GCF_011398155.1_ASM1139815v1_genomic.fna
GCF_011398355.1_ASM1139835v1	2675054	2675054	Thiosulfatimonas sediminis	/path/to/GCF_011398355.1_ASM1139835v1_genomic.fna
GCF_018406645.1_ASM1840664v1	2675059	2675059	Lysobacter helvus	/path/to/GCF_018406645.1_ASM1840664v1_genomic.fna
GCF_018406605.1_ASM1840660v1	2675101	2675101	Lysobacter caseinilyticus	/path/to/GCF_018406605.1_ASM1840660v1_genomic.fna
GCF_009734385.1_ASM973438v1	2675216	2675216	Corynebacterium kalinowskii	/path/to/GCF_009734385.1_ASM973438v1_genomic.fna
GCF_009734405.1_ASM973440v1	2675218	2675218	Corynebacterium comes	/path/to/GCF_009734405.1_ASM973440v1_genomic.fna
GCF_009734425.1_ASM973442v1	2675219	2675219	Corynebacterium occultum	/path/to/GCF_009734425.1_ASM973442v1_genomic.fna
GCF_009707465.1_ASM970746v1	2675225	2675225	Novosphingobium sp. Gsoil 351	/path/to/GCF_009707465.1_ASM970746v1_genomic.fna
GCF_009937995.1_ASM993799v1	2675298	2675298	Sulfuriferula nivalis	/path/to/GCF_009937995.1_ASM993799v1_genomic.fna
GCF_023205095.1_ASM2320509v1	2675331	2675331	Bizionia sp. M204	/path/to/GCF_023205095.1_ASM2320509v1_genomic.fna
GCF_018141005.1_ASM1814100v1	2675378	2675378	Erwinia sp. E602	/path/to/GCF_018141005.1_ASM1814100v1_genomic.fna
GCF_014168615.1_ASM1416861v1	2675707	2675707	Aeromonas sp. WP2-W18-CRE-05	/path/to/GCF_014168615.1_ASM1416861v1_genomic.fna
GCF_014168815.1_ASM1416881v1	2675710	2675710	Klebsiella sp. WP3-W18-ESBL-02	/path/to/GCF_014168815.1_ASM1416881v1_genomic.fna
GCF_014169075.1_ASM1416907v1	2675713	2675713	Klebsiella sp. WP4-W18-ESBL-05	/path/to/GCF_014169075.1_ASM1416907v1_genomic.fna
GCF_014169755.1_ASM1416975v1	2675726	2675726	Klebsiella sp. WP8-S18-ESBL-06	/path/to/GCF_014169755.1_ASM1416975v1_genomic.fna
GCF_014169935.1_ASM1416993v1	2675741	2675741	Acinetobacter sp. BEC1-S18-ESBL-01	/path/to/GCF_014169935.1_ASM1416993v1_genomic.fna
GCF_009708215.1_ASM970821v1	2675754	2675754	Occultella kanbiaonis	/path/to/GCF_009708215.1_ASM970821v1_genomic.fna
GCF_012571345.1_ASM1257134v1	2675791	2675791	Enterobacteriaceae endosymbiont of Macroplea mutica	/path/to/GCF_012571345.1_ASM1257134v1_genomic.fna
GCF_012562765.1_ASM1256276v1	2675795	2675795	Enterobacteriaceae endosymbiont of Plateumaris pusilla	/path/to/GCF_012562765.1_ASM1256276v1_genomic.fna
GCF_013256425.1_ASM1325642v1	2675877	2675877	Hymenobacter sp. BRD67	/path/to/GCF_013256425.1_ASM1325642v1_genomic.fna
GCF_013256625.1_ASM1325662v1	2675878	2675878	Hymenobacter sp. BRD128	/path/to/GCF_013256625.1_ASM1325662v1_genomic.fna
GCF_009720145.1_ASM972014v1	2676077	2676077	Sphingobium sp. CAP-1	/path/to/GCF_009720145.1_ASM972014v1_genomic.fna
GCF_009720185.1_ASM972018v1	2676309	2676309	Gordonia sp. 135	/path/to/GCF_009720185.1_ASM972018v1_genomic.fna
GCF_009740285.1_ASM974028v1	2676868	2676868	Phnomibacter ginsenosidimutans	/path/to/GCF_009740285.1_ASM974028v1_genomic.fna
GCF_009832925.1_ASM983292v1	2676871	2676871	Streptomyces sp. Tu 2975	/path/to/GCF_009832925.1_ASM983292v1_genomic.fna
GCF_018325865.1_ASM1832586v1	2678256	2678256	Pseudomonas sp. St386	/path/to/GCF_018325865.1_ASM1832586v1_genomic.fna
GCF_018325905.1_ASM1832590v1	2678257	2678257	Pseudomonas sp. St316	/path/to/GCF_018325905.1_ASM1832590v1_genomic.fna
GCF_018325965.1_ASM1832596v1	2678258	2678258	Pseudomonas sp. Cab53	/path/to/GCF_018325965.1_ASM1832596v1_genomic.fna
GCF_018326005.1_ASM1832600v1	2678259	2678259	Pseudomonas sp. Seg1	/path/to/GCF_018326005.1_ASM1832600v1_genomic.fna
GCF_018326065.1_ASM1832606v1	2678260	2678260	Pseudomonas sp. Ost2	/path/to/GCF_018326065.1_ASM1832606v1_genomic.fna
GCF_018408275.1_ASM1840827v1	2678261	2678261	Pseudomonas sp. Pc102	/path/to/GCF_018408275.1_ASM1840827v1_genomic.fna
GCF_028867355.1_ASM2886735v1	2678528	2678528	Listeria sp. LM90SB2	/path/to/GCF_028867355.1_ASM2886735v1_genomic.fna
GCF_009762795.1_ASM976279v1	2678688	2678688	Pseudodesulfovibrio cashew	/path/to/GCF_009762795.1_ASM976279v1_genomic.fna
GCF_029909495.1_ASM2990949v1	2679963	2679963	Pedobacter gandavensis	/path/to/GCF_029909495.1_ASM2990949v1_genomic.fna
GCF_017750945.1_ASM1775094v1	2679995	2679995	Mannheimia sp. ZY171111	/path/to/GCF_017750945.1_ASM1775094v1_genomic.fna
GCF_023921145.1_ASM2392114v1	2681265	2681265	Clostridium sp. 16K-1-R1	/path/to/GCF_023921145.1_ASM2392114v1_genomic.fna
GCF_009734465.1_ASM973446v1	2681307	2681307	Leclercia sp. J807	/path/to/GCF_009734465.1_ASM973446v1_genomic.fna
GCF_009734485.1_ASM973448v1	2681308	2681308	Leclercia sp. 119287	/path/to/GCF_009734485.1_ASM973448v1_genomic.fna
GCF_009740165.1_ASM974016v1	2681309	2681309	Leclercia sp. Colony189	/path/to/GCF_009740165.1_ASM974016v1_genomic.fna
GCF_012769535.1_ASM1276953v1	2681310	2681310	Methylococcus geothermalis	/path/to/GCF_012769535.1_ASM1276953v1_genomic.fna
GCF_902807005.1_14-2711_R47	2681469	2681469	Chlamydiifrater phoenicopteri	/path/to/GCF_902807005.1_14-2711_R47_genomic.fna
GCF_902806995.1_15-2067_O50	2681470.1	2681470	Chlamydiifrater volucris	/path/to/GCF_902806995.1_15-2067_O50_genomic.fna
GCF_902807015.1_15-2067_O99	2681470.2	2681470	Chlamydiifrater volucris	/path/to/GCF_902807015.1_15-2067_O99_genomic.fna
GCF_011326135.1_ASM1132613v1	2681547	2681547	Microbulbifer sp. SH-1	/path/to/GCF_011326135.1_ASM1132613v1_genomic.fna
GCF_009739515.1_ASM973951v1	2681549	2681549	Sphingomonas profundi	/path/to/GCF_009739515.1_ASM973951v1_genomic.fna
GCF_017161115.1_ASM1716111v1	2681552	2681552	Variovorax sp. RKNM96	/path/to/GCF_017161115.1_ASM1716111v1_genomic.fna
GCF_009762775.1_ASM976277v1	2681766	2681766	Maribellus comscasis	/path/to/GCF_009762775.1_ASM976277v1_genomic.fna
GCF_013347965.1_ASM1334796v1	2681983.1	2681983	Pseudomonas bijieensis	/path/to/GCF_013347965.1_ASM1334796v1_genomic.fna
GCF_023330585.1_ASM2333058v1	2681983.2	2681983	Pseudomonas bijieensis	/path/to/GCF_023330585.1_ASM2333058v1_genomic.fna
GCF_009738185.1_ASM973818v1	2681984	2681984	Erwinia sp. J780	/path/to/GCF_009738185.1_ASM973818v1_genomic.fna
GCF_009827135.1_ASM982713v1	2681986	2681986	Blochmannia endosymbiont of Camponotus nipponensis	/path/to/GCF_009827135.1_ASM982713v1_genomic.fna
GCF_014857065.1_ASM1485706v1	2681987	2681987	Blochmannia endosymbiont of Colobopsis nipponica	/path/to/GCF_014857065.1_ASM1485706v1_genomic.fna
GCF_009754905.2_ASM975490v2	2682091	2682091	Mucilaginibacter ginkgonis	/path/to/GCF_009754905.2_ASM975490v2_genomic.fna
GCF_018406505.1_ASM1840650v1	2682455	2682455	Veillonella sp. S12025-13	/path/to/GCF_018406505.1_ASM1840650v1_genomic.fna
GCF_013393365.1_ASM1339336v1	2682456	2682456	Veillonella nakazawae	/path/to/GCF_013393365.1_ASM1339336v1_genomic.fna
GCF_014083965.1_ASM1408396v1	2682487	2682487	Stenotrophomonas sp. SXG-1	/path/to/GCF_014083965.1_ASM1408396v1_genomic.fna
GCF_009818105.1_ASM981810v1	2682541	2682541	Bacillus sp. N1-1	/path/to/GCF_009818105.1_ASM981810v1_genomic.fna
GCF_017945865.1_ASM1794586v1	2682776	2682776	Xiamenia xianingshaonis	/path/to/GCF_017945865.1_ASM1794586v1_genomic.fna
GCF_017751145.1_ASM1775114v1	2682810	2682810	Iocasia fonsfrigidae	/path/to/GCF_017751145.1_ASM1775114v1_genomic.fna
GCF_010748895.1_ASM1074889v1	2683193	2683193	Brevibacillus sp. 7WMA2	/path/to/GCF_010748895.1_ASM1074889v1_genomic.fna
GCF_011009015.1_ASM1100901v1	2683272	2683272	Spartinivicinus ruber	/path/to/GCF_011009015.1_ASM1100901v1_genomic.fna
GCF_009931615.1_ASM993161v1	2683284	2683284	Algicella marina	/path/to/GCF_009931615.1_ASM993161v1_genomic.fna
GCF_009755725.1_ASM975572v1	2683590	2683590	Diaminobutyricimonas sp. LJ205	/path/to/GCF_009755725.1_ASM975572v1_genomic.fna
GCF_009759805.1_ASM975980v1	2683680	2683680	Bacillus sp. ms-22	/path/to/GCF_009759805.1_ASM975980v1_genomic.fna
GCF_013458095.1_ASM1345809v1	2683822	2683822	Citrobacter sp. 172116965	/path/to/GCF_013458095.1_ASM1345809v1_genomic.fna
GCF_009792315.1_ASM979231v1	2683967	2683967	Mycoplasma sp. NEAQ87857	/path/to/GCF_009792315.1_ASM979231v1_genomic.fna
GCF_014529625.1_ASM1452962v2	2684113	2684113	Candidatus Pelagisphaera phototrophica	/path/to/GCF_014529625.1_ASM1452962v2_genomic.fna
GCF_002356535.2_ASM235653v2	2684212	2684212	Pseudomonas izuensis	/path/to/GCF_002356535.2_ASM235653v2_genomic.fna
GCF_014522205.1_ASM1452220v1	2684405	2684405	Corynebacterium poyangense	/path/to/GCF_014522205.1_ASM1452220v1_genomic.fna
GCF_014262665.1_ASM1426266v1	2684406	2684406	Corynebacterium anserum	/path/to/GCF_014262665.1_ASM1426266v1_genomic.fna
GCF_009789635.1_ASM978963v1	2684468	2684468	Streptomyces sp. QHH-9511	/path/to/GCF_009789635.1_ASM978963v1_genomic.fna
GCF_014083985.1_ASM1408398v1	2684469	2684469	Streptomyces sp. SCUT-3	/path/to/GCF_014083985.1_ASM1408398v1_genomic.fna
GCF_011420305.2_ASM1142030v2	2685869	2685869	Nocardioides ochotonae	/path/to/GCF_011420305.2_ASM1142030v2_genomic.fna
GCF_009856525.1_ASM985652v1	2686014	2686014	Neorickettsia findlayensis	/path/to/GCF_009856525.1_ASM985652v1_genomic.fna
GCF_013394595.1_ASM1339459v1	2686077.1	2686077	Winogradskyella forsetii	/path/to/GCF_013394595.1_ASM1339459v1_genomic.fna
GCF_013394635.1_ASM1339463v1	2686077.2	2686077	Winogradskyella forsetii	/path/to/GCF_013394635.1_ASM1339463v1_genomic.fna
GCF_013394655.1_ASM1339465v1	2686078	2686078	Winogradskyella schleiferi	/path/to/GCF_013394655.1_ASM1339465v1_genomic.fna
GCF_009792355.1_ASM979235v1	2686094	2686094	Terricaulis silvestris	/path/to/GCF_009792355.1_ASM979235v1_genomic.fna
GCF_009755785.1_ASM975578v1	2686210.1	2686210	Streptococcus ruminicola	/path/to/GCF_009755785.1_ASM975578v1_genomic.fna
GCF_009792335.1_ASM979233v1	2686210.2	2686210	Streptococcus ruminicola	/path/to/GCF_009792335.1_ASM979233v1_genomic.fna
GCF_011387195.1_ASM1138719v1	2686210.3	2686210	Streptococcus ruminicola	/path/to/GCF_011387195.1_ASM1138719v1_genomic.fna
GCF_029625415.1_ASM2962541v1	2686210.4	2686210	Streptococcus ruminicola	/path/to/GCF_029625415.1_ASM2962541v1_genomic.fna
GCF_009796285.1_ASM979628v1	2686304	2686304	Streptomyces broussonetiae	/path/to/GCF_009796285.1_ASM979628v1_genomic.fna
GCF_009796765.1_ASM979676v1	2686358	2686358	Paraglaciecola sp. L3A3	/path/to/GCF_009796765.1_ASM979676v1_genomic.fna
GCF_009796745.1_ASM979674v1	2686359	2686359	Paraglaciecola sp. L1A13	/path/to/GCF_009796745.1_ASM979674v1_genomic.fna
GCF_009796845.1_ASM979684v1	2686360	2686360	Cobetia sp. L2A1	/path/to/GCF_009796845.1_ASM979684v1_genomic.fna
GCF_009796785.1_ASM979678v1	2686361	2686361	Polaribacter sp. L3A8	/path/to/GCF_009796785.1_ASM979678v1_genomic.fna
GCF_009797025.1_ASM979702v1	2686362	2686362	Cellulophaga sp. L1A9	/path/to/GCF_009797025.1_ASM979702v1_genomic.fna
GCF_009796865.1_ASM979686v1	2686363	2686363	Formosa sp. L2A11	/path/to/GCF_009796865.1_ASM979686v1_genomic.fna
GCF_021869705.1_ASM2186970v1	2686364	2686364	Klebsiella sp. PCX	/path/to/GCF_021869705.1_ASM2186970v1_genomic.fna
GCF_009796805.1_ASM979680v1	2686365	2686365	Algibacter sp. L1A34	/path/to/GCF_009796805.1_ASM979680v1_genomic.fna
GCF_009796825.1_ASM979682v1	2686366	2686366	Algibacter sp. L3A6	/path/to/GCF_009796825.1_ASM979682v1_genomic.fna
GCF_018688455.1_ASM1868845v1	2689102	2689102	Polynucleobacter sp. AM-7D1	/path/to/GCF_018688455.1_ASM1868845v1_genomic.fna
GCF_018687615.1_ASM1868761v1	2689107	2689107	Polynucleobacter sp. MWH-CaK5	/path/to/GCF_018687615.1_ASM1868761v1_genomic.fna
GCF_018687515.1_ASM1868751v1	2689109	2689109	Polynucleobacter sp. MWH-Spelu-300-X4	/path/to/GCF_018687515.1_ASM1868751v1_genomic.fna
GCF_018687475.1_ASM1868747v1	2689110	2689110	Polynucleobacter sp. MWH-UH24A	/path/to/GCF_018687475.1_ASM1868747v1_genomic.fna
GCF_009832865.1_ASM983286v1	2689569	2689569	Colwellia sp. 20A7	/path/to/GCF_009832865.1_ASM983286v1_genomic.fna
GCF_009834385.1_ASM983438v1	2690380	2690380	Lactobacillus sp. JM1	/path/to/GCF_009834385.1_ASM983438v1_genomic.fna
GCF_009834925.2_ASM983492v2	2690837	2690837	Eggerthella guodeyinii	/path/to/GCF_009834925.2_ASM983492v2_genomic.fna
GCF_009832905.1_ASM983290v1	2691571	2691571	Stenotrophomonas sp. 364	/path/to/GCF_009832905.1_ASM983290v1_genomic.fna
GCF_019551475.1_ASM1955147v1	2691580	2691580	Prevotella sp. Rep29	/path/to/GCF_019551475.1_ASM1955147v1_genomic.fna
GCF_014084005.1_ASM1408400v1	2691913	2691913	Brucella sp. BO3	/path/to/GCF_014084005.1_ASM1408400v1_genomic.fna
GCF_015240065.1_ASM1524006v1	2692125	2692125	Nanchangia anserum	/path/to/GCF_015240065.1_ASM1524006v1_genomic.fna
GCF_011604685.1_ASM1160468v1	2692134	2692134	Spirosoma aureum	/path/to/GCF_011604685.1_ASM1160468v1_genomic.fna
GCF_009834145.1_ASM983414v1	2692233	2692233	Streptomyces sp. HF10	/path/to/GCF_009834145.1_ASM983414v1_genomic.fna
GCF_009834125.1_ASM983412v1	2692234	2692234	Streptomyces sp. GS7	/path/to/GCF_009834125.1_ASM983412v1_genomic.fna
GCF_009834105.1_ASM983410v1	2692235	2692235	Streptomyces sp. GF20	/path/to/GCF_009834105.1_ASM983410v1_genomic.fna
GCF_018279165.1_ASM1827916v1	2692330	2692330	Falsirhodobacter sp. PG104	/path/to/GCF_018279165.1_ASM1827916v1_genomic.fna
GCF_009858175.1_ASM985817v1	2692425	2692425	Pontibacillus sp. HMF3514	/path/to/GCF_009858175.1_ASM985817v1_genomic.fna
GCF_018141365.1_ASM1814136v1	2692624	2692624	Pseudoalteromonas sp. M8	/path/to/GCF_018141365.1_ASM1814136v1_genomic.fna
GCF_009931655.1_ASM993165v1	2694929	2694929	Pontibacter russatus	/path/to/GCF_009931655.1_ASM993165v1_genomic.fna
GCF_010092985.1_ASM1009298v1	2694930	2694930	Pontibacter pudoricolor	/path/to/GCF_010092985.1_ASM1009298v1_genomic.fna
GCF_009857135.1_ASM985713v1	2695266	2695266	Streptomyces sp. HM190	/path/to/GCF_009857135.1_ASM985713v1_genomic.fna
GCF_013487845.1_ASM1348784v1	2695882	2695882	Lactobacillus sp. 3B(2020)	/path/to/GCF_013487845.1_ASM1348784v1_genomic.fna
GCF_009931695.1_ASM993169v1	2696063	2696063	Anaerocolumna sedimenticola	/path/to/GCF_009931695.1_ASM993169v1_genomic.fna
GCF_019916085.1_ASM1991608v1	2696560	2696560	Aquirufa lenticrescens	/path/to/GCF_019916085.1_ASM1991608v1_genomic.fna
GCF_013394675.1_ASM1339467v1	2697010	2697010	Winogradskyella helgolandensis	/path/to/GCF_013394675.1_ASM1339467v1_genomic.fna
GCF_011046025.1_ASM1104602v1	2697019	2697019	Proteus sp. ZN5	/path/to/GCF_011046025.1_ASM1104602v1_genomic.fna
GCF_019056475.1_ASM1905647v1	2697023	2697023	Pseudomonas sp. AN-B15	/path/to/GCF_019056475.1_ASM1905647v1_genomic.fna
GCF_016865525.2_ASM1686552v2	2697027	2697027	Sodalis ligni	/path/to/GCF_016865525.2_ASM1686552v2_genomic.fna
GCF_010120715.1_ASM1012071v1	2697030	2697030	Aminipila terrae	/path/to/GCF_010120715.1_ASM1012071v1_genomic.fna
GCF_009906855.1_ASM990685v1	2697032	2697032	Xylophilus rhododendri	/path/to/GCF_009906855.1_ASM990685v1_genomic.fna
GCF_009906835.1_ASM990683v1	2697033.1	2697033	Aristophania vespae	/path/to/GCF_009906835.1_ASM990683v1_genomic.fna
GCF_022459015.1_ASM2245901v1	2697033.2	2697033	Aristophania vespae	/path/to/GCF_022459015.1_ASM2245901v1_genomic.fna
GCF_009905215.1_ASM990521v1	2697043	2697043	Tichowtungia aerotolerans	/path/to/GCF_009905215.1_ASM990521v1_genomic.fna
GCF_027626035.1_ASM2762603v1	2697363	2697363	Acidocella sp. MX-AZ03	/path/to/GCF_027626035.1_ASM2762603v1_genomic.fna
GCF_009905315.1_ASM990531v1	2697370	2697370	Citrobacter sp. LUTT5	/path/to/GCF_009905315.1_ASM990531v1_genomic.fna
GCF_009905335.1_ASM990533v1	2697371	2697371	Klebsiella sp. MPUS7	/path/to/GCF_009905335.1_ASM990533v1_genomic.fna
GCF_011617245.1_ASM1161724v1	2697563	2697563	Brevibacterium atlanticum	/path/to/GCF_011617245.1_ASM1161724v1_genomic.fna
GCF_011617705.1_ASM1161770v1	2697565	2697565	Brevibacterium limosum	/path/to/GCF_011617705.1_ASM1161770v1_genomic.fna
GCF_009911795.1_ASM991179v1	2697569	2697569	Pseudarthrobacter psychrotolerans	/path/to/GCF_009911795.1_ASM991179v1_genomic.fna
GCF_009913235.1_ASM991323v1	2698458	2698458	Nibribacter ruber	/path/to/GCF_009913235.1_ASM991323v1_genomic.fna
GCF_011068285.1_ASM1106828v1	2698672	2698672	Muricauda oceani	/path/to/GCF_011068285.1_ASM1106828v1_genomic.fna
GCF_018417475.1_ASM1841747v1	2698673	2698673	Novosphingobium decolorationis	/path/to/GCF_018417475.1_ASM1841747v1_genomic.fna
GCF_009913435.1_ASM991343v1	2698679	2698679	Sphingomonas changnyeongensis	/path/to/GCF_009913435.1_ASM991343v1_genomic.fna
GCF_003293695.1_ASM329369v1	2698682	2698682	Lysobacter oculi	/path/to/GCF_003293695.1_ASM329369v1_genomic.fna
GCF_023205265.1_ASM2320526v1	2698683	2698683	Leuconostoc sp. MTCC 10508	/path/to/GCF_023205265.1_ASM2320526v1_genomic.fna
GCF_010092425.1_ASM1009242v1	2698684	2698684	Sinimarinibacterium sp. NLF-5-8	/path/to/GCF_010092425.1_ASM1009242v1_genomic.fna
GCF_010092445.1_ASM1009244v1	2698686	2698686	Shewanella sp. Arc9-LZ	/path/to/GCF_010092445.1_ASM1009244v1_genomic.fna
GCF_012979535.1_ASM1297953v1	2698828	2698828	Sphingomonas lacunae	/path/to/GCF_012979535.1_ASM1297953v1_genomic.fna
GCF_009856645.1_ASM985664v1	2698900	2698900	Gordonia sp. JH63	/path/to/GCF_009856645.1_ASM985664v1_genomic.fna
GCF_009936375.1_ASM993637v1	2699395	2699395	Methylosinus sp. C49	/path/to/GCF_009936375.1_ASM993637v1_genomic.fna
GCF_022809815.1_ASM2280981v1	2699396	2699396	Pseudoalteromonas sp. APM04	/path/to/GCF_022809815.1_ASM2280981v1_genomic.fna
GCF_011290485.1_ASM1129048v1	2699430	2699430	Caldichromatium japonicum	/path/to/GCF_011290485.1_ASM1129048v1_genomic.fna
GCF_022493075.1_ASM2249307v1	2699836.1	2699836	Staphylococcus roterodami	/path/to/GCF_022493075.1_ASM2249307v1_genomic.fna
GCF_022493035.1_ASM2249303v1	2699836.2	2699836	Staphylococcus roterodami	/path/to/GCF_022493035.1_ASM2249303v1_genomic.fna
GCF_022493055.1_ASM2249305v1	2699836.3	2699836	Staphylococcus roterodami	/path/to/GCF_022493055.1_ASM2249305v1_genomic.fna
GCF_010092505.1_ASM1009250v1	2700081	2700081	Virgibacillus sp. MSP4-1	/path/to/GCF_010092505.1_ASM1009250v1_genomic.fna
GCF_010093065.1_ASM1009306v1	2703787	2703787	Chitinophaga agri	/path/to/GCF_010093065.1_ASM1009306v1_genomic.fna
GCF_010093025.1_ASM1009302v1	2703788	2703788	Edaphobacter sp. 12200R-103	/path/to/GCF_010093025.1_ASM1009302v1_genomic.fna
GCF_010093045.1_ASM1009304v1	2703789	2703789	Mucilaginibacter sp. 14171R-50	/path/to/GCF_010093045.1_ASM1009304v1_genomic.fna
GCF_030179475.1_ASM3017947v1	2703794	2703794	Serratia nevei	/path/to/GCF_030179475.1_ASM3017947v1_genomic.fna
GCF_000187705.1_ASM18770v1	2703885.1	2703885	Rahnella aceris	/path/to/GCF_000187705.1_ASM18770v1_genomic.fna
GCF_016599695.1_ASM1659969v1	2703885.2	2703885	Rahnella aceris	/path/to/GCF_016599695.1_ASM1659969v1_genomic.fna
GCF_022637475.1_ASM2263747v1	2703885.3	2703885	Rahnella aceris	/path/to/GCF_022637475.1_ASM2263747v1_genomic.fna
GCF_024271895.1_ASM2427189v1	2704140	2704140	Flavobacterium bizetiae	/path/to/GCF_024271895.1_ASM2427189v1_genomic.fna
GCF_010119935.1_ASM1011993v1	2704462	2704462	Paenibacillus lycopersici	/path/to/GCF_010119935.1_ASM1011993v1_genomic.fna
GCF_010365285.1_ASM1036528v1	2704463	2704463	Paenibacillus rhizovicinus	/path/to/GCF_010365285.1_ASM1036528v1_genomic.fna
GCF_010119975.1_ASM1011997v1	2704465	2704465	Rhodocytophaga rosea	/path/to/GCF_010119975.1_ASM1011997v1_genomic.fna
GCF_010119915.1_ASM1011991v1	2704467	2704467	Cellulomonas sp. H30R-01	/path/to/GCF_010119915.1_ASM1011991v1_genomic.fna
GCF_014084105.1_ASM1408410v1	2704468	2704468	Streptacidiphilus sp. P02-A3a	/path/to/GCF_014084105.1_ASM1408410v1_genomic.fna
GCF_019469245.1_ASM1946924v1	2704651	2704651	Apibacter sp. ESL0404	/path/to/GCF_019469245.1_ASM1946924v1_genomic.fna
GCF_019469225.1_ASM1946922v1	2704652	2704652	Apibacter sp. ESL0432	/path/to/GCF_019469225.1_ASM1946922v1_genomic.fna
GCF_019469205.1_ASM1946920v1	2704653	2704653	Gilliamella sp. ESL0405	/path/to/GCF_019469205.1_ASM1946920v1_genomic.fna
